;;;;;;;;;;;;;;;;;;;;;;;;;
149278;INSTITUCION EDUCATIVA LICEO SATELITE AG EU;25754;SOACHA;CUNDINAMARCA;A;NO OFICIAL;COMPLETA U ORDINARIA;46,09;44,64;43,36;40,55;39,64;43,27;47,27;42,18;8,40;5,89;6,02;7,63;12,36;11,18;6,17;7,18;11;20122
149286;COLEGIO BILINGUE PIO XII CAMPESTRE;25473;MOSQUERA;CUNDINAMARCA;A;NO OFICIAL;COMPLETA U ORDINARIA;50,96;50,04;47,21;51,47;42,68;74,09;51,43;49,47;11,10;6,98;7,57;7,09;8,36;9,26;7,00;6,91;47;20122
149302;INSTITUCION EDUCATIVA JORGE ELIECER GAITAN;05495;NECHI;ANTIOQUIA;A;OFICIAL;MAÑANA;38,30;39,90;38,40;40,30;34,70;36,30;43,00;35,80;5,01;4,86;7,15;7,47;5,03;6,90;4,62;6,07;10;20122
149310;INSTITUCION EDUCATIVA RURAL ANTONIO NARIÑO;05665;SAN PEDRO DE URABA;ANTIOQUIA;A;OFICIAL;MAÑANA;39,47;38,65;43,12;42,82;37,71;38,53;42,41;35,94;12,27;6,99;5,93;6,53;6,31;5,49;4,84;8,06;17;20122
149328;INSTITUCION EDUCATIVA SILVANIA;41306;GIGANTE;HUILA;F;OFICIAL;SABATINA - DOMINICAL;40,04;40,52;41,87;40,22;35,39;34,43;41,48;39,35;7,22;5,62;5,99;7,84;6,08;7,82;5,54;7,66;23;20122
149336;INSTITUCION EDUCATIVA DARIO DE BEDOUT;05266;ENVIGADO;ANTIOQUIA;A;OFICIAL;TARDE;44,57;43,81;41,69;45,95;41,24;45,64;47,00;44,79;11,21;5,86;8,46;6,62;9,12;9,90;6,09;8,96;42;20122
149344;INSTITUTO EDUCATIVO ALIANZEN;50001;VILLAVICENCIO;META;F;NO OFICIAL;NOCHE;36,58;41,67;39,92;38,33;31,25;36,83;44,75;38,92;7,94;4,92;9,49;10,07;9,15;7,21;7,75;5,60;12;20121
149344;INSTITUTO EDUCATIVO ALIANZEN;50001;VILLAVICENCIO;META;F;NO OFICIAL;NOCHE;40,00;40,50;44,75;46,75;42,00;40,75;42,75;46,25;6,16;4,04;2,99;10,63;4,24;2,87;5,56;4,43;4;20122
149369;INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL INTERNADO INDIGENA DE SIAPANA;44847;URIBIA;LA GUAJIRA;A;OFICIAL;COMPLETA U ORDINARIA;33,42;40,88;41,75;35,79;32,63;38,75;39,04;37,75;7,68;4,78;5,99;6,35;4,95;6,05;4,85;6,96;24;20122
149385;INSTITUTO DE PROMOCION AGROPECUARIA;81794;TAME;ARAUCA;F;OFICIAL;SABATINA - DOMINICAL;40,25;41,92;40,13;41,96;36,29;37,96;41,38;42,38;8,80;3,48;6,80;6,53;8,98;5,00;7,63;6,59;24;20122
149393;INSTITUTO TECNICO DE BARRANQUILLA AOTEC;08001;BARRANQUILLA;ATLANTICO;F;NO OFICIAL;COMPLETA U ORDINARIA;39,73;41,23;39,96;39,61;36,02;38,25;41,55;39,14;9,54;4,65;7,52;7,24;7,93;7,25;6,77;6,46;56;20122
149427;INSTITUCION EDUCATIVA DEPARTAMENTAL CARTAGENA;25898;ZIPACON;CUNDINAMARCA;A;OFICIAL;MAÑANA;42,86;46,14;44,14;43,43;45,43;45,29;49,57;47,29;7,45;5,55;4,81;10,29;6,11;5,44;6,45;9,78;7;20122
149443;INSTITUCION EDUCATIVA CIUDAD MODELO;76001;CALI;VALLE;F;OFICIAL;NOCHE;37,27;42,32;41,32;42,00;35,86;35,95;37,77;32,55;11,73;5,90;7,93;8,67;8,92;12,39;14,25;18,06;22;20122
149450;CENTRO EDUCATIVO SANTA ROSA;76109;BUENAVENTURA;VALLE;A;NO OFICIAL;MAÑANA;40,20;43,07;42,20;38,87;36,53;39,33;40,73;37,33;7,87;2,66;5,89;4,32;5,03;4,70;5,39;8,58;15;20122
149476;CORPORACION GIMNASIO ALEMAN FRIEDRICH VON SCHILLER;25126;CAJICA;CUNDINAMARCA;B;NO OFICIAL;COMPLETA U ORDINARIA;61,20;54,50;55,10;56,10;50,70;83,50;55,50;56,60;10,24;7,91;9,01;8,69;11,25;12,92;4,28;8,34;10;20121
149484;COLEGIO INGLES AMERICANO;73001;IBAGUE;TOLIMA;A;NO OFICIAL;COMPLETA U ORDINARIA;45,50;47,00;44,77;47,55;40,50;50,18;48,32;45,91;9,05;6,30;7,25;7,59;7,40;12,63;7,26;6,75;22;20122
149492;CENTRO DE EDUCACION INDIVIDUALIZADA;76001;CALI;VALLE;B;NO OFICIAL;COMPLETA U ORDINARIA;41,43;48,57;50,43;48,71;47,43;47,43;53,00;50,71;10,10;7,68;16,03;8,60;13,02;13,55;8,29;5,50;7;20121
149500;CENTRO DOCENTE ANA VICTORIA;76109;BUENAVENTURA;VALLE;A;NO OFICIAL;TARDE;40,86;40,50;37,00;41,07;33,50;36,21;39,86;35,57;6,36;5,32;12,63;3,41;6,89;5,13;4,26;6,99;14;20122
149518;INSTITUCION EDUCATIVA TELESECUNDARIA DE SAN GERARDO;52378;LA CRUZ;NARIÑO;A;OFICIAL;MAÑANA;38,46;43,08;43,00;41,85;38,23;39,15;42,15;42,85;14,84;5,85;4,86;4,39;11,08;4,34;5,73;7,98;13;20122
149534;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL DIEZ DE MAYO;76001;CALI;VALLE;A;OFICIAL;NOCHE;42,47;42,75;42,59;41,81;36,78;43,94;44,84;41,63;8,74;5,24;7,03;8,23;9,14;10,02;6,67;7,47;32;20122
149559;INSTITUTO TECNICO JULIAN BUCHELY;52683;SANDONA;NARIÑO;F;NO OFICIAL;SABATINA - DOMINICAL;39,04;43,80;39,96;43,32;37,52;37,00;45,92;42,68;6,55;6,73;11,54;6,54;10,05;5,91;6,42;6,24;25;20121
149591;INSTITUCION EDUCATIVA JEAN PIAGET DE VILLA ADELA E.U;08758;SOLEDAD;ATLANTICO;A;NO OFICIAL;COMPLETA U ORDINARIA;42,13;45,50;39,25;41,56;40,94;39,94;44,69;42,56;8,38;5,06;5,36;5,72;5,57;6,97;5,08;6,53;16;20122
149609;INSTITUTO PEDAGOGICO DE COLOMBIA - INSPEDCOL;68861;VELEZ;SANTANDER;F;NO OFICIAL;SABATINA - DOMINICAL;39,21;40,75;40,54;38,13;33,63;34,17;40,13;36,79;8,03;3,70;5,95;5,00;8,66;8,51;7,10;6,11;24;20122
149617;INSTITUTO PEDAGOGICO DE COLOMBIA - INSPEDCOL;68861;VELEZ;SANTANDER;F;NO OFICIAL;NOCHE;38,90;41,24;40,29;38,62;30,19;33,43;41,29;37,24;9,21;5,76;6,37;5,66;11,61;8,62;7,84;9,76;21;20122
149625;INSTITUTO GABRIELA MISTRAL;76248;EL CERRITO;VALLE;B;NO OFICIAL;COMPLETA U ORDINARIA;47,00;47,75;45,50;48,13;44,13;51,75;50,88;52,25;13,44;7,59;7,58;6,90;9,36;7,01;7,57;7,27;8;20121
149633;INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER;76377;LA CUMBRE;VALLE;A;OFICIAL;MAÑANA;40,28;44,12;44,32;45,52;41,56;41,72;46,76;45,64;12,77;5,95;4,97;6,06;10,66;5,93;5,13;8,35;25;20122
149641;GIMNASIO CAMPESTRE LA FONTANA;50001;VILLAVICENCIO;META;A;NO OFICIAL;COMPLETA U ORDINARIA;65,30;55,60;55,60;55,90;49,00;66,10;54,30;56,00;13,28;4,77;6,57;7,06;6,11;15,67;7,15;7,21;10;20122
149674;CENTRO DE EDUCACION DE ADULTOS JOSE ANTONIO RICAURTE;08433;MALAMBO;ATLANTICO;F;NO OFICIAL;NOCHE;37,16;40,51;41,10;39,74;34,84;36,03;39,13;36,66;11,27;7,02;8,82;7,72;10,84;8,74;8,69;10,38;61;20122
149682;COLEGIO MAYOR PRIMEROS MAESTROS;11001;BOGOTÁ D.C.;BOGOTA;F;NO OFICIAL;TARDE;55,15;50,12;51,88;49,56;49,27;71,95;56,39;50,78;10,53;7,37;11,02;7,76;9,54;16,81;8,58;6,61;41;20121
149682;COLEGIO MAYOR PRIMEROS MAESTROS;11001;BOGOTÁ D.C.;BOGOTA;F;NO OFICIAL;TARDE;51,47;48,79;47,47;47,68;43,84;66,95;52,16;48,68;8,43;5,32;6,26;8,42;9,67;9,95;5,24;5,80;19;20122
149690;GIMNASIO CAMPESTRE SAN RAFAEL;25799;TENJO;CUNDINAMARCA;B;NO OFICIAL;COMPLETA U ORDINARIA;61,82;58,65;59,47;53,35;54,53;80,82;59,00;55,00;14,20;3,62;9,41;6,10;9,83;8,47;4,42;4,90;17;20121
149716;INSTITUCION EDUCATIVA TECNICA COMERCIAL DEL VALLE;76520;PALMIRA;VALLE;A;OFICIAL;MAÑANA;43,00;45,55;47,00;44,55;39,64;43,55;43,82;43,18;10,93;6,55;7,29;6,01;12,82;7,17;4,83;7,95;11;20122
149740;INSTITUCION EDUCATIVA PEDREGAL ALTO;15776;SUTAMARCHAN;BOYACA;A;OFICIAL;COMPLETA U ORDINARIA;47,10;45,43;43,76;44,38;35,43;42,10;44,95;40,33;12,27;5,69;6,43;7,75;7,47;5,86;5,96;6,86;21;20122
149757;INSTITUCION EDUCATIVA LA GABRIELA;05088;BELLO;ANTIOQUIA;F;OFICIAL;SABATINA - DOMINICAL;41,42;41,60;40,35;41,42;35,77;37,87;41,77;38,85;10,06;5,04;8,16;6,48;8,37;5,58;5,07;6,39;52;20122
149773;LICEO LA NUEVA ESTANCIA DE SUBA;11001;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;COMPLETA U ORDINARIA;47,25;45,88;43,12;45,57;39,99;43,43;45,67;43,36;10,69;5,71;7,12;7,11;9,20;8,38;5,96;9,10;69;20122
149781;COLEGIO EMMANUEL RUBIANO;11001;BOGOTÁ D.C.;BOGOTA;F;NO OFICIAL;NOCHE;42,30;43,10;41,40;45,70;38,00;41,20;43,00;42,00;14,67;4,04;7,03;4,81;8,42;6,78;4,57;4,81;10;20122
149799;INSTITUCION EDUCATIVA BENJAMIN HERRERA;05001;MEDELLIN;ANTIOQUIA;F;OFICIAL;NOCHE;42,36;41,41;39,18;43,91;37,86;43,23;43,68;38,77;10,33;4,31;6,36;5,49;9,75;7,46;6,11;9,74;22;20122
149799;INSTITUCION EDUCATIVA BENJAMIN HERRERA;05001;MEDELLIN;ANTIOQUIA;F;OFICIAL;NOCHE;46,00;51,00;45,00;46,00;42,00;43,00;54,00;31,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;20121
149815;INSTITUTO JAIBANA DEL HUILA;41807;TIMANA;HUILA;F;NO OFICIAL;SABATINA - DOMINICAL;42,69;42,69;42,35;43,50;36,88;38,54;41,54;40,27;7,05;4,53;8,17;5,68;7,13;3,17;5,80;7,73;26;20122
149823;INSTITUCION EDUCATIVA EL CHAIRA JOSE MARIA CORDOBA;18150;CARTAGENA DEL CHAIRA;CAQUETA;A;OFICIAL;TARDE;50,63;47,63;46,30;46,93;44,26;41,41;45,22;47,59;10,51;4,44;8,37;7,49;4,78;4,68;4,96;9,41;27;20122
149831;CAMILO TORRES;76616;RIOFRIO;VALLE;A;OFICIAL;MAÑANA;39,67;42,33;47,67;44,00;45,67;33,33;44,33;46,33;13,43;4,04;8,14;9,17;4,04;10,02;0,58;8,96;3;20122
149849;LICEO MANUELA BELTRAN 2;76001;CALI;VALLE;A;NO OFICIAL;COMPLETA U ORDINARIA;43,50;40,50;42,58;39,08;40,25;37,50;44,08;37,50;5,87;5,71;4,60;6,75;9,31;5,57;5,09;4,98;12;20122
149856;LICEO BELLA SUIZA;76001;CALI;VALLE;B;NO OFICIAL;COMPLETA U ORDINARIA;57,50;56,00;54,00;48,00;56,00;59,50;57,50;50,00;7,78;4,24;4,24;1,41;5,66;0,71;0,71;7,07;2;20121
149864;INSTITUTO TECNICO COMUNERO;68755;SOCORRO;SANTANDER;F;NO OFICIAL;SABATINA - DOMINICAL;40,50;40,91;40,27;40,59;36,36;36,77;43,00;36,95;8,77;4,29;7,65;6,12;7,06;4,81;4,99;6,72;22;20122
149880;INSTITUCIÓN EDUCATIVA JOSE EUSTASIO RIVERA;50223;CUBARRAL;META;A;OFICIAL;NOCHE;47,56;43,33;41,56;46,67;38,00;35,89;43,11;41,56;8,13;5,94;8,55;6,82;4,92;7,88;5,58;8,03;9;20122
149898;"FUNDACION DE ESTUDIOS SAN AGUSTIN ""UNISAN""";68547;PIEDECUESTA;SANTANDER;F;NO OFICIAL;SABATINA - DOMINICAL;34,43;38,71;40,57;41,00;28,29;31,43;44,57;40,57;5,59;5,71;6,35;6,32;11,24;3,74;2,99;6,90;7;20122
149906;COLEGIO MARIA AUXILIADORA;68745;SIMACOTA;SANTANDER;A;OFICIAL;COMPLETA U ORDINARIA;49,50;47,25;41,50;46,50;43,25;43,25;47,50;48,00;3,32;6,34;3,79;11,12;4,92;5,74;4,12;4,32;4;20122
149914;INSTITUCION EDUCATIVA SIMON BOLIVAR;76318;GUACARI;VALLE;A;OFICIAL;TARDE;41,60;44,40;43,12;44,32;37,72;41,20;42,44;42,76;8,75;4,80;6,31;5,90;7,21;7,38;6,13;8,22;25;20122
149948;ASESORIAS EDUCATIVAS PARA EL DESARROLLO REGIONAL-ASEDER;19698;SANTANDER DE QUILICHAO;CAUCA;F;NO OFICIAL;NOCHE;43,71;41,00;42,71;42,57;33,71;39,86;43,86;41,43;9,11;3,46;5,82;2,51;7,52;3,98;4,98;7,72;7;20122
149948;ASESORIAS EDUCATIVAS PARA EL DESARROLLO REGIONAL-ASEDER;19698;SANTANDER DE QUILICHAO;CAUCA;F;NO OFICIAL;NOCHE;44,67;47,33;33,00;44,33;46,00;33,67;49,33;42,33;2,08;5,51;11,53;5,86;3,61;3,06;2,31;7,64;3;20121
149955;INSTITUCION EDUCATIVA TECNICA LA AMISTAD BOLIVARIANA;15664;SAN JOSE DE PARE;BOYACA;A;OFICIAL;COMPLETA U ORDINARIA;45,10;45,50;44,60;44,10;39,10;38,20;44,60;45,00;12,03;5,21;3,98;5,47;6,92;5,22;4,43;6,62;10;20122
149963;COLEGIO FRAY LUIS ÁPOSTOL;76364;JAMUNDI;VALLE;A;NO OFICIAL;COMPLETA U ORDINARIA;42,47;43,53;46,33;45,40;39,80;43,80;46,33;43,00;5,96;5,60;5,49;5,17;8,06;11,73;6,34;9,25;15;20122
149997;COLEGIO ACADEMICO LA UNION;76001;CALI;VALLE;A;NO OFICIAL;MAÑANA;47,22;42,22;44,11;42,56;35,78;40,56;43,33;40,00;7,14;5,04;5,42;5,48;8,79;4,93;7,79;8,00;9;20122
150003;INSTITUCION EDUCATIVA SAN JOSE DE LA GUNETA;23189;CIENAGA DE ORO;CORDOBA;A;OFICIAL;MAÑANA;41,82;42,64;40,18;41,27;39,18;38,73;43,36;45,00;10,05;3,67;6,81;7,60;9,97;5,42;4,84;5,67;11;20122
150011;COLEGIO  DE ADULTOS BASICO BERLIN;18860;VALPARAISO;CAQUETA;A;NO OFICIAL;SABATINA - DOMINICAL;41,24;41,81;40,33;43,71;37,38;34,95;42,19;39,86;11,97;4,41;5,29;5,54;8,29;6,55;4,90;8,98;21;20122
150045;INSTITUTO DE EXCELENCIA HUMANA Y ACADEMICA IDEHA;95001;SAN JOSE DEL GUAVIARE;GUAVIARE;A;NO OFICIAL;SABATINA - DOMINICAL;43,07;43,07;40,30;41,22;34,78;37,83;43,39;39,87;8,88;4,35;7,66;6,64;7,71;5,21;5,81;7,70;46;20122
150052;INSTITUCIÓN EDUCATIVA ESPERANZA, AMOR Y PAZ - BELLO;05088;BELLO;ANTIOQUIA;F;NO OFICIAL;MAÑANA;41,59;43,44;41,62;42,47;35,82;39,79;44,06;40,88;10,36;4,63;6,08;7,30;6,59;6,48;4,87;7,37;34;20122
150078;INSTITUCION EDUCATIVA TECNICA IMDUSTRIAL SAN ANTONIO DE PADUA;08758;SOLEDAD;ATLANTICO;A;OFICIAL;COMPLETA U ORDINARIA;42,74;43,07;44,22;40,70;38,50;40,52;43,89;41,24;11,05;5,50;6,52;6,46;8,10;5,67;7,08;6,95;46;20122
150086;INSTITUCION EDUCATIVA RURAL EL DIAMANTE - VEREDA EL DIAMANTE;05045;APARTADO;ANTIOQUIA;A;OFICIAL;MAÑANA;44,50;41,70;42,00;43,40;40,40;38,60;40,40;42,10;6,17;3,50;4,99;4,01;4,70;8,59;7,75;5,63;10;20122
150094;LICEO AVENIDA LAS AMERICAS;11001;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;COMPLETA U ORDINARIA;59,58;53,45;48,52;51,82;43,97;53,76;53,33;51,33;14,87;7,18;7,80;8,33;7,22;8,34;6,51;6,61;33;20122
150110;COLEGIO RICHARD BACH;76001;CALI;VALLE;A;NO OFICIAL;MAÑANA;42,74;44,00;42,53;42,05;38,00;41,79;44,58;44,74;12,55;3,74;4,93;4,97;7,79;4,71;5,59;5,50;19;20122
150128;POLITECNICO UNIVERSAL DE CAPACITACION UNICAP;11001;BOGOTÁ D.C.;BOGOTA;F;NO OFICIAL;TARDE;56,70;49,90;48,00;51,30;45,20;60,90;50,60;49,90;8,04;7,08;7,50;3,27;6,30;11,73;5,50;4,70;10;20122
150128;POLITECNICO UNIVERSAL DE CAPACITACION UNICAP;11001;BOGOTÁ D.C.;BOGOTA;F;NO OFICIAL;TARDE;48,67;46,56;47,44;48,78;44,22;46,44;54,89;46,89;12,26;6,82;9,91;7,64;8,71;6,65;6,81;6,21;9;20121
150235;CIBERCOLEGIO UCN;05411;LIBORINA;ANTIOQUIA;F;NO OFICIAL;SABATINA - DOMINICAL;41,59;40,09;40,44;41,23;37,03;37,06;43,00;39,53;8,14;6,45;7,82;6,29;9,04;6,14;5,87;7,49;64;20122
150243;CIBERCOLEGIO UCN;05001;MEDELLIN;ANTIOQUIA;F;NO OFICIAL;SABATINA - DOMINICAL;51,00;53,00;54,00;49,00;44,00;52,00;68,00;44,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;20121
150243;CIBERCOLEGIO UCN;05001;MEDELLIN;ANTIOQUIA;F;NO OFICIAL;SABATINA - DOMINICAL;48,76;47,05;47,95;47,19;43,05;47,48;48,29;48,52;9,92;5,41;6,96;8,21;8,49;13,14;7,29;7,35;21;20122
150383;COLEGIO LUIS CONCHA CORDOBA;11001;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;COMPLETA U ORDINARIA;54,93;48,41;47,83;50,14;44,72;53,21;51,79;50,72;14,40;6,72;6,15;6,57;8,51;10,76;4,97;8,39;29;20122
150391;MAXIMILIANO NEIRA LAMUS;73001;IBAGUE;TOLIMA;F;OFICIAL;NOCHE;39,63;40,20;39,17;41,30;33,70;35,37;41,37;38,10;11,59;5,20;6,97;5,19;9,62;10,25;9,10;11,81;30;20122
150409;POLITECNICO UNIVERSAL DE CAPACITACION UNICAP;11001;BOGOTÁ D.C.;BOGOTA;F;NO OFICIAL;SABATINA - DOMINICAL;45,02;45,02;43,65;46,33;39,47;47,26;48,37;46,07;8,40;6,57;10,20;6,89;10,46;13,28;8,52;7,67;43;20121
150409;POLITECNICO UNIVERSAL DE CAPACITACION UNICAP;11001;BOGOTÁ D.C.;BOGOTA;F;NO OFICIAL;SABATINA - DOMINICAL;41,36;43,36;42,45;42,09;36,23;39,77;44,36;41,36;6,33;4,03;6,77;7,50;8,51;9,25;4,07;5,66;22;20122
150417;INSTITUCION EDUCATIVA TECNICA AGROPECUARIA GIOVANNI CRISTINI CRISTINI;13244;EL CARMEN DE BOLIVAR;BOLIVAR;A;OFICIAL;MAÑANA;39,14;42,26;39,71;39,74;36,57;36,86;41,69;38,74;8,79;4,60;7,74;6,96;8,23;6,94;5,46;7,48;42;20122
150425;LICEO PSICOPEDAGOGICO ANGELI;11001;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;COMPLETA U ORDINARIA;51,56;47,69;47,63;51,63;43,25;59,19;52,69;50,38;10,71;6,02;5,32;7,39;11,32;10,68;6,79;6,78;16;20122
150433;INSTITUCION EDUCATIVA DEPARTAMENTAL CAPELLANIA;25126;CAJICA;CUNDINAMARCA;A;OFICIAL;MAÑANA;47,65;45,81;42,76;45,08;41,70;41,84;46,73;41,68;8,38;4,58;10,17;6,26;7,46;4,66;5,48;8,84;37;20122
150458;CENTRO ETNOEDUCATIVO ANTONIO MACEO PIZAMOS I;76001;CALI;VALLE;A;NO OFICIAL;COMPLETA U ORDINARIA;40,02;42,00;42,73;41,16;39,02;39,09;42,38;41,06;9,57;4,26;5,39;6,81;7,33;5,45;5,86;6,22;64;20122
150466;CENTRO EDUCATIVO INTEGRADO SAN JUAN BOSCO;68679;SAN GIL;SANTANDER;A;OFICIAL;COMPLETA U ORDINARIA;43,29;44,57;42,29;45,86;39,71;39,71;45,64;49,00;10,50;6,14;6,73;8,24;9,90;5,14;5,76;5,56;14;20122
150474;COLEGIO CECSCOT;76834;TULUA;VALLE;A;NO OFICIAL;MAÑANA;45,32;44,43;43,07;44,36;40,14;41,82;44,11;41,96;9,66;3,18;6,43;6,49;6,46;8,18;6,74;12,96;28;20122
150482;COLEGIO SAN IGNACIO DE LOYOLA;76001;CALI;VALLE;B;NO OFICIAL;MAÑANA;38,50;38,70;39,10;39,70;30,80;36,10;39,10;38,30;8,64;4,00;8,32;4,72;5,18;4,77;14,32;5,38;10;20121
150490;INSTITUCION EDUCATIVA DISTRITAL ESTANISLAO ZULETA - LA ALBORADA;11001;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;MAÑANA;44,56;44,99;43,75;45,13;41,51;42,84;47,94;45,48;9,78;5,40;6,90;7,08;7,55;5,82;5,77;7,76;87;20122
150524;CENTRO EDUCATIVO VERSALLES;68679;SAN GIL;SANTANDER;A;OFICIAL;COMPLETA U ORDINARIA;43,88;47,69;44,81;46,81;43,81;41,06;46,44;45,75;10,70;6,53;5,53;8,53;7,27;5,21;5,15;7,91;16;20122
150532;INSTITUCION EDUCATIVA PALMASORIANA;23555;PLANETA RICA;CORDOBA;A;OFICIAL;COMPLETA U ORDINARIA;44,95;43,45;43,20;40,25;39,05;40,50;44,10;42,50;10,07;4,70;7,10;6,87;11,04;6,22;5,47;8,94;20;20122
150540;INSTITUCION EDUCATIVA RURAL EL PENCAL;05501;OLAYA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;35,86;41,14;45,86;39,71;33,29;38,00;42,86;38,57;7,54;3,85;6,36;6,99;5,44;3,42;1,57;6,16;7;20122
150557;"INSTITUTO TECNICO OCUPACIONAL ""ITO""";76001;CALI;VALLE;F;NO OFICIAL;SABATINA - DOMINICAL;40,00;45,00;43,00;42,00;36,00;43,00;41,00;47,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;20121
150557;"INSTITUTO TECNICO OCUPACIONAL ""ITO""";76001;CALI;VALLE;F;NO OFICIAL;SABATINA - DOMINICAL;35,75;41,00;40,63;42,25;36,25;41,13;45,88;38,50;7,07;3,89;9,81;8,40;6,39;5,25;5,14;15,42;8;20122
150565;COLEGIO TECNICO VALLE DE TENZA;15322;GUATEQUE;BOYACA;F;OFICIAL;SABATINA - DOMINICAL;39,64;41,64;37,73;43,55;34,36;33,73;43,82;40,36;9,84;4,86;6,34;6,30;7,92;5,24;7,07;6,90;11;20121
150581;INSTITUCION EDUCATIVA SAN RAFAEL;05667;SAN RAFAEL;ANTIOQUIA;F;OFICIAL;SABATINA - DOMINICAL;40,64;39,42;42,05;38,91;35,13;36,04;41,15;40,00;8,86;4,03;6,54;5,64;7,99;5,66;5,81;6,35;55;20122
150581;INSTITUCION EDUCATIVA SAN RAFAEL;05667;SAN RAFAEL;ANTIOQUIA;F;OFICIAL;SABATINA - DOMINICAL;37,39;40,13;36,87;39,48;34,00;37,61;46,09;38,57;7,21;6,16;7,59;4,74;7,51;5,01;5,54;6,09;23;20121
150599;COLEGIO INGLES NUEVA INGLATERRA;25286;FUNZA;CUNDINAMARCA;A;NO OFICIAL;COMPLETA U ORDINARIA;46,85;45,51;45,71;45,93;41,24;45,46;47,54;45,37;9,61;4,75;7,12;7,31;7,83;8,35;6,16;5,80;41;20122
150607;INSTITUCION EDUCATIVA NO. 10 SEDE RODOLFO MORALES;44430;MAICAO;LA GUAJIRA;A;OFICIAL;MAÑANA;45,11;45,69;42,72;44,58;41,24;41,67;44,97;43,36;9,62;5,90;7,20;7,11;8,40;8,25;6,59;7,69;90;20122
150615;COLEGIO HERALDOS DEL EVANGELIO;05001;MEDELLIN;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;58,00;51,00;62,00;64,00;45,00;47,00;62,00;52,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;20122
150623;INSTITUTO TECNICO RODRIGO DE TRIANA INSTITUCION EDUCATIVA DISTRITAL;11001;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;MAÑANA;45,77;44,80;44,13;45,31;41,06;42,64;46,85;44,66;10,22;5,97;6,82;6,66;7,82;6,24;5,58;7,74;96;20122
150649;INSTITUCION EDUCATIVA TECNICA AGROPECUARIA;15518;PAJARITO;BOYACA;F;OFICIAL;SABATINA - DOMINICAL;36,45;41,91;42,73;41,09;35,73;39,27;40,64;39,00;12,70;3,53;5,41;6,71;6,23;7,09;5,68;5,97;11;20122
150656;COLEGIO KIMY PERNIA DOMICO I. E. D.;11001;BOGOTÁ D.C.;BOGOTA;A;OFICIAL;MAÑANA;41,80;45,41;42,41;44,31;38,28;41,95;44,37;41,81;10,72;5,63;7,05;6,82;7,49;6,76;6,57;8,65;100;20122
150664;INSTITUCION EDUCATIVA LA NIÑA MARIA;19142;CALOTO;CAUCA;A;OFICIAL;MAÑANA;38,83;43,72;41,81;40,39;34,69;36,36;42,47;41,31;8,23;4,31;6,60;5,64;7,50;6,33;5,64;6,13;36;20122
150672;INSTITUCION EDUCATIVA RURAL GUAMAL;05411;LIBORINA;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;43,50;42,00;42,50;40,00;42,50;41,50;43,00;37,00;7,78;2,83;3,54;4,24;3,54;2,12;4,24;1,41;2;20122
150680;COLEGIO PARAISO MIRADOR IED;11001;BOGOTÁ D.C.;BOGOTA;F;OFICIAL;SABATINA - DOMINICAL;42,71;41,68;41,77;40,42;35,97;37,84;41,39;41,19;7,14;5,88;5,51;7,27;7,85;5,48;6,19;6,51;31;20122
150698;CENTRO EDUCATIVO FUNDACIÓN;20710;SAN ALBERTO;CESAR;A;OFICIAL;MAÑANA;44,80;46,60;40,60;44,60;36,60;43,00;45,00;39,80;9,31;5,90;8,14;4,45;13,79;3,00;3,32;7,29;5;20122
150706;FUNDACION COLEGIO CRISTIANO SHALOM;63001;ARMENIA;QUINDIO;A;NO OFICIAL;MAÑANA;42,57;42,71;42,29;45,14;41,71;55,43;48,57;48,71;12,23;7,09;5,94;10,04;10,89;13,34;8,22;9,05;7;20122
150714;LICEO SAN RAFAEL DE ALICANTE;11001;BOGOTÁ D.C.;BOGOTA;A;NO OFICIAL;COMPLETA U ORDINARIA;45,42;45,32;44,26;46,71;43,45;46,35;47,48;46,13;9,58;3,62;5,31;6,67;6,76;10,92;5,67;8,77;31;20122
150722;INSTITUCION EDUCATIVA RURAL AMANDA POSADA;05040;ANORI;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;36,17;40,67;42,50;40,50;45,67;41,50;42,17;42,17;8,08;7,47;6,66;6,44;9,95;5,99;4,83;5,38;6;20122
150730;INSTITUCION EDUCATIVA JOSE IGNACIO OSPINA;76318;GUACARI;VALLE;A;OFICIAL;MAÑANA;35,38;42,76;40,14;40,19;37,19;36,57;40,33;40,76;9,23;6,50;7,40;5,85;6,95;5,72;7,70;6,87;21;20122
